employee_idx,attrition_probability,risk_tier,cluster,cluster_persona,base_salary,expected_attrition_cost
8184,0.04225755632165319,Low,1,Stable Performer,138949.0,8807.467790006083
8185,0.8127656962963168,High,0,Disengaged Mid-Tenure,95703.0,116676.17314896961
8186,0.20599209223864304,Low,1,Stable Performer,90227.0,27879.07275962407
8187,0.6089068247677083,Medium,0,Disengaged Mid-Tenure,60094.0,54887.47009138599
8188,0.04894406875193279,Low,3,Underpaid High Performer,56729.0,4164.822114342593
8189,0.9417299723198285,High,0,Disengaged Mid-Tenure,94772.0,133874.44940504216
8190,0.06632284459215955,Low,2,Burnt-Out Overachiever,146337.0,14558.229163624277
8191,0.11982034961634529,Low,1,Stable Performer,94449.0,16975.368301371294
8192,0.17782265914127388,Low,1,Stable Performer,100094.0,26698.47186613
8193,0.10472875083466857,Low,2,Burnt-Out Overachiever,143391.0,22525.74046640094
8194,0.6555717314531311,High,2,Burnt-Out Overachiever,78432.0,77126.70306199796
8195,0.15776435972684955,Low,1,Stable Performer,138522.0,32780.75195712398
8196,0.0704971072720327,Low,1,Stable Performer,178853.0,18912.9286903873
8197,0.18162149635395033,Low,0,Disengaged Mid-Tenure,69517.0,18938.672343056347
8198,0.019939992886489538,Low,1,Stable Performer,143699.0,4298.03555669349
8199,0.03988749235971817,Low,1,Stable Performer,188027.0,11249.888288881091
8200,0.037528089948146416,Low,1,Stable Performer,120409.0,6778.079673849543
8201,0.2673109543883311,Low,0,Disengaged Mid-Tenure,61281.0,24571.623893806976
8202,0.2738452759279697,Low,0,Disengaged Mid-Tenure,91086.0,37415.20620476257
8203,0.07024101870841047,Low,1,Stable Performer,82198.0,8660.506883690887
8204,0.35096064546697886,Medium,0,Disengaged Mid-Tenure,79788.0,42003.67197077897
8205,0.08222759692514121,Low,1,Stable Performer,108904.0,13432.371323303369
8206,0.03188441163147693,Low,1,Stable Performer,138745.0,6635.704037713899
8207,0.05410357055251417,Low,1,Stable Performer,124209.0,10080.225592135848
8208,0.29325864326853207,Low,1,Stable Performer,81491.0,35846.91014789392
8209,0.20766315751346845,Low,1,Stable Performer,90122.0,28072.528622143207
8210,0.08235239020146867,Low,1,Stable Performer,232180.0,28680.866935465496
8211,0.0625087308311718,Low,1,Stable Performer,159191.0,14926.241054617603
8212,0.0818833743508903,Low,2,Burnt-Out Overachiever,157503.0,19345.315665582413
8213,0.043093556309855605,Low,1,Stable Performer,155797.0,10070.77018860986
8214,0.5320726038971101,Medium,0,Disengaged Mid-Tenure,75611.0,60345.81247989659
8215,0.11960327318905344,Low,3,Underpaid High Performer,68988.0,12376.785916149627
8216,0.03310699347191926,Low,1,Stable Performer,77630.0,3855.1438548376386
8217,0.23309822858303156,Low,1,Stable Performer,82379.0,28803.598458662334
8218,0.2724141104918381,Low,0,Disengaged Mid-Tenure,105968.0,43300.767690898654
8219,0.06770418925224535,Low,1,Stable Performer,83591.0,8489.191325676662
8220,0.730348071324209,High,0,Disengaged Mid-Tenure,142329.0,155924.56596525502
8221,0.05096916758640973,Low,1,Stable Performer,171007.0,13074.126662173752
8222,0.07866892473153915,Low,1,Stable Performer,175867.0,20752.901678642393
8223,0.15594474427924593,Low,1,Stable Performer,164015.0,38365.91584944078
8224,0.23622645220704117,Low,1,Stable Performer,120857.0,42824.43050157956
8225,0.5671063615221748,Medium,0,Disengaged Mid-Tenure,80910.0,68826.86356613874
8226,0.13226382087260555,Low,1,Stable Performer,86345.0,17130.47941986769
8227,0.05838508949757403,Low,1,Stable Performer,150924.0,13217.566870997794
8228,0.08453527763169516,Low,1,Stable Performer,167617.0,21254.324446187773
8229,0.030769026113042892,Low,3,Underpaid High Performer,105614.0,4874.459885854368
8230,0.03978427561179146,Low,1,Stable Performer,155229.0,9263.509978414164
8231,0.05604697236771537,Low,1,Stable Performer,101968.0,8572.496517586802
8232,0.12749383976831039,Low,1,Stable Performer,90560.0,17318.76319412728
8233,0.1851333724601885,Low,1,Stable Performer,102881.0,28570.05973811498
8234,0.21893503161099445,Low,1,Stable Performer,163558.0,53712.86385034655
8235,0.09797691367026551,Low,3,Underpaid High Performer,65081.0,9564.653277861824
8236,0.8543738094118906,High,2,Burnt-Out Overachiever,81812.0,104847.04514340838
8237,0.05661768195893495,Low,1,Stable Performer,119592.0,10156.532731249423
8238,0.0856415270354249,Low,1,Stable Performer,99263.0,12751.552347176072
8239,0.03689253120247971,Low,1,Stable Performer,133129.0,7367.198679682382
8240,0.26614626510372136,Low,2,Burnt-Out Overachiever,104312.0,41643.373808249075
8241,0.1178004158166475,Low,1,Stable Performer,93559.0,16531.933655084587
8242,0.052614251853609316,Low,1,Stable Performer,141296.0,11151.274994861373
8243,0.21629664253715677,Low,0,Disengaged Mid-Tenure,69411.0,22520.049382719884
8244,0.1804709479232902,Low,1,Stable Performer,90470.0,24490.809987930093
8245,0.03446315616436179,Low,1,Stable Performer,144989.0,7495.167823671977
8246,0.4966009114977587,Medium,2,Burnt-Out Overachiever,81518.0,60722.86965521144
8247,0.044965087932092515,Low,1,Stable Performer,92943.0,6268.785251508712
8248,0.8806762986863624,High,0,Disengaged Mid-Tenure,57327.0,75729.79526218965
8249,0.036780089468850266,Low,1,Stable Performer,98917.0,5457.264164985393
8250,0.7353400333999246,High,0,Disengaged Mid-Tenure,59860.0,66026.18159897922
8251,0.5133709239684762,Medium,0,Disengaged Mid-Tenure,64849.0,49937.38657264756
8252,0.03013421604242673,Low,1,Stable Performer,124543.0,5629.508502857929
8253,0.2940541052056856,Low,2,Burnt-Out Overachiever,77516.0,34190.84702868589
8254,0.11823047000250071,Low,1,Stable Performer,113532.0,20134.412580485867
8255,0.04890434031419854,Low,1,Stable Performer,180163.0,13216.128996040427
8256,0.69508560410365,High,0,Disengaged Mid-Tenure,81009.0,84462.28455424886
8257,0.5659410048247377,Medium,0,Disengaged Mid-Tenure,82962.0,70427.39646340485
8258,0.17321012230463947,Low,1,Stable Performer,83451.0,21681.836874666704
8259,0.0454993349397787,Low,1,Stable Performer,100326.0,6847.149415752357
8260,0.11506870551779892,Low,1,Stable Performer,206028.0,35561.06289063161
8261,0.037674004227438475,Low,1,Stable Performer,217322.0,12281.084920073077
8262,0.8935184022328718,High,0,Disengaged Mid-Tenure,82537.0,110622.49254764181
8263,0.5358581806678239,Medium,0,Disengaged Mid-Tenure,110089.0,88488.1368773101
8264,0.058702328907989355,Low,1,Stable Performer,140952.0,12411.315996358373
8265,0.046012342497084746,Low,1,Stable Performer,109773.0,7576.369309398726
8266,0.08783649510413138,Low,1,Stable Performer,73832.0,9727.716159792342
8267,0.0816351650809977,Low,1,Stable Performer,143344.0,17552.8666550558
8268,0.43704751877936443,Medium,0,Disengaged Mid-Tenure,71950.0,47168.35346426291
8269,0.045448168972541544,Low,1,Stable Performer,151705.0,10342.071710969123
8270,0.03568064317512966,Low,1,Stable Performer,74038.0,3962.5851891003745
8271,0.08101656063497076,Low,1,Stable Performer,139862.0,16996.70730529242
8272,0.04571666367633432,Low,1,Stable Performer,155134.0,10638.313354146672
8273,0.12286959306838804,Low,1,Stable Performer,89049.0,16412.12158972033
8274,0.29009375596802844,Low,3,Underpaid High Performer,58464.0,25440.062023372222
8275,0.06577823119571985,Low,1,Stable Performer,78891.0,7783.965655892302
8276,0.1602150803382472,Low,3,Underpaid High Performer,71667.0,17223.20124390174
8277,0.10417088426039238,Low,1,Stable Performer,153997.0,24063.005495171466
8278,0.10345250406665311,Low,1,Stable Performer,95462.0,14813.67441481626
8279,0.41346824003948285,Medium,0,Disengaged Mid-Tenure,84324.0,52297.94380963403
8280,0.16148017147985025,Low,1,Stable Performer,96198.0,23301.10430402795
8281,0.3364752489684783,Low,0,Disengaged Mid-Tenure,72572.0,36628.02265221061
8282,0.04211126240782297,Low,1,Stable Performer,135647.0,8568.399617750943
8283,0.41317339798219943,Medium,0,Disengaged Mid-Tenure,97385.0,60355.33704374474
8284,0.04721094273329714,Low,1,Stable Performer,121349.0,8593.501034614312
8285,0.6304078077610589,Medium,0,Disengaged Mid-Tenure,157572.0,149001.92862678834
8286,0.0793744327221855,Low,1,Stable Performer,100689.0,11988.198384546204
8287,0.16640862558884958,Low,1,Stable Performer,252760.0,63092.16630575643
8288,0.04691286197284887,Low,1,Stable Performer,157675.0,11095.47826735342
8289,0.20834861341189323,Low,3,Underpaid High Performer,85911.0,26849.15659024374
8290,0.44913262137959886,Medium,0,Disengaged Mid-Tenure,135182.0,91071.9690350054
8291,0.1546035691694711,Low,1,Stable Performer,83481.0,19359.690836754926
8292,0.06907902154255127,Low,2,Burnt-Out Overachiever,155451.0,16107.604466716706
8293,0.12690150962949276,Low,1,Stable Performer,211752.0,40307.472700596525
8294,0.28862540199062836,Low,1,Stable Performer,123796.0,53596.00539724774
8295,0.0541684581447045,Low,1,Stable Performer,87292.0,7092.709572551318
8296,0.14339943516146278,Low,1,Stable Performer,149149.0,32081.82353234552
8297,0.23453624097156403,Low,0,Disengaged Mid-Tenure,76896.0,27052.34817862408
8298,0.03990994397801743,Low,1,Stable Performer,106704.0,6387.825993345557
8299,0.3111800012021081,Low,0,Disengaged Mid-Tenure,87257.0,40728.95004733852
8300,0.04664619278512524,Low,1,Stable Performer,217993.0,15252.81525571171
8301,0.43042461702033114,Medium,1,Stable Performer,148167.0,95662.0863450771
8302,0.028730716187865424,Low,1,Stable Performer,116409.0,5016.77091106984
8303,0.7041554068668671,High,0,Disengaged Mid-Tenure,116612.0,123169.45545833865
8304,0.3949416068416674,Medium,0,Disengaged Mid-Tenure,96482.0,57157.134166946635
8305,0.06928797582346877,Low,1,Stable Performer,139774.0,14526.986299124284
8306,0.09005295241472572,Low,1,Stable Performer,123058.0,16622.604327376976
8307,0.13192541094989474,Low,1,Stable Performer,129892.0,25704.083218655593
8308,0.19042654426178326,Low,0,Disengaged Mid-Tenure,81260.0,23211.09148006876
8309,0.06944626632188435,Low,3,Underpaid High Performer,83640.0,8712.72857274361
8310,0.12162331664357728,Low,2,Burnt-Out Overachiever,63832.0,11645.189321989237
8311,0.08040563286756992,Low,1,Stable Performer,73835.0,8905.124854165539
8312,0.08776816298201431,Low,1,Stable Performer,173791.0,22879.975219210875
8313,0.38203259124727645,Medium,2,Burnt-Out Overachiever,160635.0,92051.70794250938
8314,0.13906274908574914,Low,1,Stable Performer,110040.0,22953.697364093754
8315,0.20012827183294052,Low,1,Stable Performer,138663.0,41625.57983575654
8316,0.09682610549099208,Low,1,Stable Performer,113221.0,16444.12273469342
8317,0.4562021791988057,Medium,0,Disengaged Mid-Tenure,93836.0,64212.2815309487
8318,0.44821095709360476,Medium,1,Stable Performer,156511.0,105224.91765851575
8319,0.1000822313272475,Low,3,Underpaid High Performer,82148.0,12332.33270860609
8320,0.08501551938506802,Low,1,Stable Performer,223999.0,28565.086990103777
8321,0.09411297538879099,Low,1,Stable Performer,137251.0,19375.649977630426
8322,0.2484786628169553,Low,2,Burnt-Out Overachiever,127100.0,47372.45706605253
8323,0.08120072389800126,Low,1,Stable Performer,91536.0,11149.184194091165
8324,0.05553701446939197,Low,1,Stable Performer,135756.0,11309.224404460165
8325,0.13074566659514372,Low,1,Stable Performer,91391.0,17923.46582369517
8326,0.1407062334502279,Low,1,Stable Performer,131699.0,27796.305358742346
8327,0.6730857772318422,High,0,Disengaged Mid-Tenure,91732.0,92615.25677554702
8328,0.14443526873472123,Low,1,Stable Performer,213107.0,46170.250221375354
8329,0.39802924920273813,Medium,0,Disengaged Mid-Tenure,99955.0,59677.520406089534
8330,0.07443308740595117,Low,1,Stable Performer,109513.0,12227.086051631895
8331,0.0533146197749037,Low,1,Stable Performer,124854.0,9984.81530606374
8332,0.0879276648438259,Low,1,Stable Performer,152824.0,20156.186178139273
8333,0.8248682029509544,High,0,Disengaged Mid-Tenure,56965.0,70482.92577165167
8334,0.04303157826910142,Low,1,Stable Performer,125194.0,8080.943114732825
8335,0.03312553518062824,Low,1,Stable Performer,106799.0,5306.661047633873
8336,0.26004101318415895,Low,0,Disengaged Mid-Tenure,122253.0,47686.190977204475
8337,0.04085940156937059,Low,3,Underpaid High Performer,85202.0,5221.954098770269
8338,0.11392529583836906,Low,1,Stable Performer,73566.0,12571.542470468188
8339,0.05525254816293324,Low,1,Stable Performer,194044.0,16082.138183592328
8340,0.05256748894327245,Low,1,Stable Performer,200351.0,15797.923465910368
8341,0.049336349831057655,Low,1,Stable Performer,77417.0,5729.208292306485
8342,0.11831136382787294,Low,1,Stable Performer,132245.0,23469.129464125584
8343,0.1388658376401209,Low,1,Stable Performer,85117.0,17729.765253621255
8344,0.2390537327574098,Low,0,Disengaged Mid-Tenure,55113.0,19762.45256018869
8345,0.0906966293750367,Low,1,Stable Performer,91415.0,12436.54856147847
8346,0.09340745481041676,Low,1,Stable Performer,124200.0,17401.808831180642
8347,0.05119316659288961,Low,1,Stable Performer,137268.0,10540.775387809157
8348,0.12667590640090143,Low,1,Stable Performer,109194.0,20748.373385310046
8349,0.1640868828244105,Low,1,Stable Performer,141608.0,34854.02295449869
8350,0.16947993033110928,Low,1,Stable Performer,172271.0,43794.71561710579
8351,0.3037843512947259,Low,1,Stable Performer,167886.0,76501.70940219953
8352,0.052166755741198834,Low,1,Stable Performer,88938.0,6959.410383166113
8353,0.04523210375584222,Low,3,Underpaid High Performer,82316.0,5584.988779148862
8354,0.4013859143520227,Medium,2,Burnt-Out Overachiever,95888.0,57732.13883308013
8355,0.16261482840043262,Low,1,Stable Performer,121057.0,29528.494922506758
8356,0.6931762002562062,High,2,Burnt-Out Overachiever,80905.0,84122.13072259254
8357,0.03062561565558727,Low,3,Underpaid High Performer,102876.0,4725.961254276294
8358,0.039118433642778457,Low,1,Stable Performer,147446.0,8651.784850339669
8359,0.07029103292667033,Low,1,Stable Performer,204487.0,21560.403675114052
8360,0.1367988207648027,Low,1,Stable Performer,145049.0,29763.798229670803
8361,0.10358588053115321,Low,1,Stable Performer,139833.0,21727.08664846912
8362,0.19975261624334675,Low,1,Stable Performer,128841.0,38604.49024411356
8363,0.5864176158814104,Medium,2,Burnt-Out Overachiever,87977.0,77386.89388859826
8364,0.06640736043202232,Low,3,Underpaid High Performer,87586.0,8724.53260619866
8365,0.05947665787139806,Low,1,Stable Performer,94571.0,8437.15051733398
8366,0.11343168099010945,Low,0,Disengaged Mid-Tenure,69830.0,11881.401425309014
8367,0.05656011613830786,Low,1,Stable Performer,95456.0,8098.5036691474725
8368,0.08786238886188902,Low,1,Stable Performer,71845.0,9468.709991673624
8369,0.06002851186512017,Low,1,Stable Performer,134349.0,12097.155810850545
8370,0.03880326643293212,Low,1,Stable Performer,168438.0,9803.91688714533
8371,0.48514300832747886,Medium,0,Disengaged Mid-Tenure,140769.0,102439.64420887631
8372,0.052875474262034955,Low,1,Stable Performer,83573.0,6628.443015751571
8373,0.13703148594808331,Low,1,Stable Performer,137511.0,28265.004996310327
8374,0.12135105590248452,Low,1,Stable Performer,109200.0,19877.302956826963
8375,0.03557007096677391,Low,1,Stable Performer,78194.0,4172.049193763879
8376,0.08201316834229469,Low,2,Burnt-Out Overachiever,143275.0,17625.655041363407
8377,0.5062765477936506,Medium,2,Burnt-Out Overachiever,160841.0,122145.03933551784
8378,0.10968760921160038,Low,1,Stable Performer,95752.0,15754.21193584374
8379,0.03692742852130414,Low,1,Stable Performer,76648.0,4245.620311951379
8380,0.06078458913387451,Low,2,Burnt-Out Overachiever,92607.0,8443.617668881076
8381,0.056299374096230134,Low,1,Stable Performer,131230.0,11082.25029397242
8382,0.11008975650504466,Low,2,Burnt-Out Overachiever,116466.0,19232.570371674796
8383,0.17633096264735618,Low,1,Stable Performer,118737.0,31405.514267788694
8384,0.1271561715544268,Low,1,Stable Performer,63295.0,12072.524817806167
8385,0.05109568615193354,Low,3,Underpaid High Performer,96842.0,7422.312657488323
8386,0.33108325747688133,Low,0,Disengaged Mid-Tenure,97975.0,48656.82322694617
8387,0.3609902375626498,Medium,0,Disengaged Mid-Tenure,82415.0,44626.51564308868
8388,0.06687865095938257,Low,1,Stable Performer,90450.0,9073.76096891423
8389,0.060072302201903995,Low,1,Stable Performer,142594.0,12848.924790267447
8390,0.043901555509961956,Low,1,Stable Performer,92340.0,6080.80445368483
8391,0.04507059877172241,Low,1,Stable Performer,137721.0,9310.751900160574
8392,0.36120065857465694,Medium,0,Disengaged Mid-Tenure,68337.0,37025.0541075245
8393,0.5229147621592953,Medium,0,Disengaged Mid-Tenure,89800.0,70436.61846285708
8394,0.050969253906475255,Low,1,Stable Performer,98048.0,7496.150110533129
8395,0.023797016364268276,Low,1,Stable Performer,131089.0,4679.290617263346
8396,0.09738443552225388,Low,1,Stable Performer,84331.0,12318.790248040788
8397,0.1900708377931156,Low,1,Stable Performer,61279.0,17471.026303686496
8398,0.048254968085796365,Low,1,Stable Performer,91687.0,6636.529888323617
8399,0.8144636960615024,High,0,Disengaged Mid-Tenure,100353.0,122600.81293628992
8400,0.03536836939390769,Low,3,Underpaid High Performer,106594.0,5655.083950761295
8401,0.9123414664628202,High,0,Disengaged Mid-Tenure,61853.0,84646.58508768723
8402,0.30194482760943264,Low,0,Disengaged Mid-Tenure,92086.0,41707.33709286332
8403,0.05573215639487791,Low,3,Underpaid High Performer,70715.0,5911.649159195687
8404,0.3533295513061795,Medium,0,Disengaged Mid-Tenure,73673.0,39046.27205007024
8405,0.46748607607504733,Medium,0,Disengaged Mid-Tenure,105390.0,73902.53633632386
8406,0.897512063235867,High,0,Disengaged Mid-Tenure,108045.0,145457.53630847886
8407,0.19497640975719657,Low,1,Stable Performer,96542.0,28235.118826168906
8408,0.029052627666905407,Low,3,Underpaid High Performer,100785.0,4392.103619113592
8409,0.18211144125680326,Low,1,Stable Performer,82528.0,22543.93953606219
8410,0.17299031084717212,Low,1,Stable Performer,115058.0,29855.878778180893
8411,0.07714132591976154,Low,1,Stable Performer,87151.0,10084.415542849707
8412,0.0744657396727363,Low,1,Stable Performer,169967.0,18985.077562433955
8413,0.034433785872282074,Low,1,Stable Performer,76589.0,3955.8738392583177
8414,0.03280028088484638,Low,1,Stable Performer,121251.0,5965.600286352762
